"STU_ID","BYSEX","BYRACE","BYMOTHED","BYWRTNGA"
298121,2,5,1,-1.166
298122,1,5,1,1.001
298123,-4,-4,-4,-4
298124,2,3,2,-4
298125,1,3,5,-4
298201,2,4,3,-4
298203,1,4,2,-0.514
298205,1,4,2,-1.579
298206,1,5,1,-1.847
298207,2,3,1,-1.093
298208,1,5,2,0.704
298209,1,5,1,-4
298210,2,4,3,0.704
298211,1,5,2,-1.652
298212,2,4,4,-1.847
298214,1,4,3,-0.606
298215,2,4,1,-1.093
298216,1,4,3,-9
298217,1,4,2,-0.63
298218,1,4,1,-0.898
298219,2,7,4,-0.514
298223,-4,-4,-4,-4
298224,-4,-4,-4,-4
298226,2,4,3,-0.63
298227,-4,-4,-4,-4
298228,2,5,6,-0.898
299102,2,7,7,-4
299106,1,4,2,-1.579
299108,-4,-4,-4,-4
299109,2,7,6,-4
299111,1,6,6,-4
299113,1,7,5,-4
299114,-4,-4,-4,-4
299115,1,2,6,0.241
299116,1,7,6,-4
299119,2,4,1,-4
299121,2,2,6,-4
299122,-4,-4,-4,-4
299125,1,4,7,-4
299128,2,4,2,-4
299130,1,4,2,-4
299131,1,6,6,0.539
299135,2,2,6,-4
299161,-8,-8,-8,-8
299203,2,5,4,-0.898
299204,2,4,1,1.567
299205,2,7,3,-1.195
299206,2,2,6,1.001
299207,1,6,6,0.052
299208,2,2,6,0.539
299209,2,6,2,-9
299210,2,7,2,-0.6
299211,2,6,6,0.052
299212,2,2,6,1.951
299213,1,7,3,1.951
299214,1,3,6,-1.847
299216,2,7,6,0.052
299218,2,7,5,0.052
300101,2,2,3,-4
300102,1,2,6,0.241
300103,2,7,6,0.052
300104,1,4,3,-1.384
300106,1,7,4,0.052
300107,2,7,3,0.733
300110,2,2,2,-1.847
300111,2,6,8,-4
300112,2,4,6,1.191
300113,2,7,6,-4
300114,1,2,6,0.43
300115,1,4,3,-0.435
300116,1,2,2,-0.435
300117,1,7,8,-1.652
300118,1,2,6,-0.898
300119,1,7,5,-0.63
300120,2,7,2,0.052
300122,2,2,6,0.052
300124,-4,-4,-4,-4
300125,1,4,1,-1.658
300126,1,7,1,-4
300201,1,5,2,-0.817
300202,1,2,6,-0.6
300203,1,5,1,-1.847
300204,1,2,1,0.32
300206,2,2,2,1.683
300207,1,5,3,-1.847
300208,1,2,1,-1.847
300209,2,6,6,1.683
300210,1,7,2,0.32
300211,1,7,3,-0.898
300212,2,2,6,1.951
300213,1,7,7,1.683
300214,1,3,3,-1.847
300215,1,2,6,1.567
300216,1,7,8,-0.137
300217,2,5,4,0.052
300219,1,6,5,0.052
300220,1,5,4,0.812
300221,2,2,1,-0.332
300222,2,7,7,1.951
300223,1,2,2,1.191
300224,1,7,4,-1.652
300225,1,2,3,-4
300227,2,2,3,-0.898
300228,-4,-4,-4,-4
300229,2,5,5,1.001
300230,1,6,2,1.27
300231,1,2,8,-0.898
300232,2,2,6,1.683
301101,1,3,6,-4
301102,2,5,2,0.539
301103,2,3,3,-4
301104,2,3,5,-4
301105,1,4,2,-4
301107,1,2,6,0.052
301109,2,7,4,-4
301110,1,7,2,-0.898
301111,1,7,2,-4
301112,2,4,1,-1.55
301113,1,4,5,0.052
301114,2,3,5,1.951
301116,1,3,2,-4
301118,1,5,3,-4
301119,1,6,2,-4
301120,1,4,2,-4
301121,2,2,6,-4
301122,2,7,3,1.001
301123,1,4,4,1.951
301124,2,7,3,-4
301125,1,7,3,-4
301126,1,3,7,-4
301127,1,7,5,-0.246
301128,1,4,3,-4
301131,1,4,2,-4
301132,1,2,3,0.052
301201,1,4,1,0.32
301202,2,4,2,-9
301204,-4,-4,-4,-4
301205,1,5,7,-4
301207,1,4,6,-0.246
301208,2,4,1,-0.898
301209,1,2,5,0.291
301210,1,7,1,-4
301211,1,4,3,-4
301212,2,3,2,-4
301214,2,4,5,-0.435
301215,2,3,3,-9
301216,2,3,3,-9
301217,2,2,3,-4
301218,1,4,3,0.32
301219,-4,-4,-4,-4
301220,1,5,1,-0.709
301221,2,3,3,-4
301222,2,7,2,0.704
301223,2,3,3,-1.39
301224,1,7,2,-0.246
301225,2,3,4,-0.709
301226,1,5,6,-4
301227,2,6,4,-9
301229,2,4,2,0.052
301230,1,3,1,-4
301231,2,4,1,-9
302101,1,5,2,-4
302102,1,5,1,-4
302103,2,2,1,-4
302104,2,5,6,-4
302105,1,5,1,-4
302106,2,5,1,-4
302108,1,5,1,-4
302109,2,5,5,-4
302110,2,2,1,-4
302111,2,5,1,-4
302112,1,5,5,-4
302113,1,5,1,-4
302114,1,5,3,-4
302115,1,2,4,-4
302116,1,5,1,-4
302118,1,5,1,-4
302119,1,5,2,-4
302120,1,5,2,-4
302121,1,5,2,-4
302122,2,5,6,-4
302124,1,5,1,-4
302125,1,5,1,-4
302126,1,5,5,-4
302127,2,3,2,-4
302128,1,5,2,-4
302129,1,2,1,-4
302130,1,5,5,-4
302131,2,5,2,-4
302132,2,5,3,-4
302133,1,3,5,-4
302135,1,5,3,-4
302201,2,4,3,-1.093
302202,1,2,1,-0.898
302203,1,2,4,0.052
302204,1,3,2,-0.441
302206,1,2,6,0.349
302207,2,2,1,1.459
302208,1,2,1,0.052
302209,1,2,6,-0.703
302210,2,2,2,1.951
302211,-4,-4,-4,-4
302212,2,2,2,0.052
302213,2,2,1,0.539
302214,1,2,6,1.951
302215,1,2,2,1.001
302216,-4,-4,-4,-4
302217,1,6,6,1.459
302218,2,2,6,1.459
302219,1,2,2,-0.6
302220,2,2,1,0.052
302221,2,2,1,1.951
302222,2,4,3,-4
302223,2,2,4,1.264
302224,1,2,2,-1.195
302225,1,2,4,0.32
302226,-4,-4,-4,-4
302227,2,2,6,1.951
302228,2,2,5,0.052
302229,2,2,1,0.052
302230,1,2,2,-1.172
302231,2,2,6,1.951
302232,1,4,5,-0.898
302233,1,3,3,-1.195
302234,1,2,1,-1.658
302235,2,2,2,-0.898
302261,-8,-8,-8,-8
303101,2,4,1,-4
303102,1,2,2,-4
303103,2,4,5,-4
303104,1,4,1,-1.847
303105,2,4,2,-4
303106,1,4,5,-4
303107,1,4,1,-4
303108,1,4,1,-4
303109,1,5,1,-0.137
303110,2,5,1,-1.847
303111,2,4,1,-4
303112,1,4,1,-4
303113,2,4,1,-4
303114,2,4,2,0.509
303115,-4,-4,-4,-4
303116,2,4,3,-4
303117,2,3,3,0.052
303118,1,4,6,-4
303119,2,4,1,-4
303120,2,4,1,-4
303121,2,3,6,-4
303122,2,4,1,0.807
303123,1,5,6,-4
303161,-8,-8,-8,-8
303201,1,2,2,-4
303202,1,2,6,-4
303203,2,2,2,-4
303205,-4,-4,-4,-4
303206,-4,-4,-4,-4
303207,2,2,6,-4
303209,1,2,6,-4
303210,1,4,2,-4
303211,1,2,2,-4
303212,1,2,2,-4
303213,2,2,6,-4
303215,2,2,2,-4
303216,2,2,2,-4
303217,1,2,2,-4
303218,1,2,1,-4
303219,1,2,2,-4
303220,1,4,1,-4
303221,2,2,2,-4
303222,1,2,2,-4
303223,2,2,1,-4
303224,2,4,4,-4
303225,2,2,5,-4
303226,-4,-4,-4,-4
303227,1,2,6,-4
303228,1,2,6,-4
303229,1,5,3,-4
303230,2,2,7,-4
303231,-4,-4,-4,-4
303232,1,4,1,-4
303234,1,2,2,-4
303235,2,2,1,-4
303261,-8,-8,-8,-8
303262,-8,-8,-8,-8
304101,1,2,1,1.683
304102,1,2,1,-4
304103,1,2,8,-4
304104,2,2,6,-4
304105,2,2,6,1.951
304106,2,2,1,-4
304107,2,2,6,-4
304108,2,2,2,-4
304109,1,2,6,1.683
304110,1,7,4,-4
304111,1,2,7,-4
304112,2,2,6,-4
304114,2,2,2,-4
304116,1,2,6,-4
304117,2,5,1,-4
304118,2,2,6,-4
304119,2,2,7,1.951
304121,2,2,8,-4
304122,1,7,5,-4
304123,1,6,2,-4
304124,1,2,2,-4
304126,1,4,6,-4
304127,1,2,5,-4
304128,2,2,6,-4
304129,1,2,6,-4
304130,-4,-4,-4,-4
304131,2,2,1,-4
304132,2,3,4,-4
304133,2,2,2,-4
304161,-8,-8,-8,-8
304202,2,2,3,-4
304203,2,6,2,-4
304204,2,2,6,-4
304205,2,5,5,-4
304206,1,6,6,1.275
304207,-4,-4,-4,-4
304208,1,2,6,-4
304210,2,2,2,-4
304211,1,7,2,-4
304212,1,6,6,-4
304213,1,3,3,-4
304214,1,2,6,1.464
304215,2,7,7,-0.63
304216,2,2,2,-1.847
304217,2,2,6,1.001
304218,2,2,1,-4
304219,-4,-4,-4,-4
304220,1,3,3,-4
304221,1,5,1,-4
304222,2,2,6,-4
304223,2,1,1,-4
304224,1,6,6,-4
304225,2,2,6,-4
304226,-4,-4,-4,-4
304227,2,4,2,-4
304228,2,6,4,1.191
304230,2,6,6,1.001
305106,2,5,1,-0.703
305107,2,4,2,-4
305108,1,7,3,0.241
305110,1,5,6,-9
305201,1,5,1,-1.087
305202,2,4,1,-0.137
305203,2,5,1,-1.282
305205,2,5,1,-4
305206,1,4,1,-1.847
305207,1,4,2,-1.847
305208,2,4,1,1.001
305209,2,4,1,0.812
305210,1,5,1,-4
305211,2,4,2,-0.137
305212,1,5,1,-4
305213,1,4,1,-4
305214,1,5,6,-1.014
305215,2,4,2,-1.282
305216,1,5,3,-1.579
305217,1,4,2,-1.087
305218,1,7,2,-1.087
305219,1,4,1,-0.332
305220,1,5,2,-4
305221,1,4,1,-0.137
305222,1,4,1,-1.087
305223,1,5,1,0.812
305224,1,4,1,-0.137
305225,1,5,1,-0.332
305227,1,5,3,-0.137
305228,2,5,1,-1.087
305229,1,4,1,-4
305230,-4,-4,-4,-4
305231,1,4,1,-0.137
305232,2,4,1,-0.332
305261,-8,-8,-8,-8
305262,-8,-8,-8,-8
306101,1,5,4,-4
306102,2,7,4,-4
306103,2,5,1,-0.514
306104,1,7,4,-4
306105,2,5,1,-4
306106,1,5,6,-4
306107,1,5,2,-4
306108,1,7,2,-1.19
306109,1,5,2,-4
306110,2,4,2,-4
306111,1,4,1,-4
306112,1,5,5,0.515
306113,2,5,3,-4
306114,1,5,2,-4
306115,1,5,2,-4
306116,1,5,2,-4
306117,1,5,1,-4
306118,2,5,1,-4
306119,1,5,5,-4
306120,1,5,7,-4
306121,1,5,4,-4
306122,2,5,1,-4
306123,1,5,3,-4
306124,2,5,1,0.27
306125,1,7,5,-4
306126,2,5,1,-4
306127,1,5,1,-0.435
306128,1,5,2,-4
306129,1,5,1,1.293
306130,2,5,3,-1.384
306131,1,5,2,-4
306132,2,7,6,-4
306161,-8,-8,-8,-8
306201,2,6,2,-9
306202,1,4,3,0.423
306203,1,7,2,0.052
306204,1,7,5,-0.898
306205,2,7,3,-9
306206,1,3,5,-0.898
306208,1,2,1,-1.658
306210,1,7,6,0.32
306212,1,6,3,-1.087
306213,2,7,6,0.349
306214,2,4,5,0.704
306215,2,4,1,0.539
306216,2,7,2,-0.411
306217,2,7,1,0.349
306218,2,6,5,-0.898
306219,2,7,2,0.515
307101,-4,-4,-4,-4
307102,2,2,6,-1.39
307103,1,7,4,1.001
307104,1,4,1,-9
307105,2,2,6,0.349
307106,1,7,4,-9
307107,2,5,2,1.191
307108,1,7,2,-9
307109,2,7,6,0.812
307112,2,4,1,-0.332
307113,2,4,1,1.372
307114,2,2,7,-9
307116,2,7,5,0.32
307117,-4,-4,-4,-4
307118,1,7,4,-9
307119,-4,-4,-4,-4
307120,2,4,5,1.567
307121,1,6,6,1.951
307122,1,4,1,1.104
307123,1,7,3,-9
307124,1,7,3,1.372
307125,1,5,3,-9
307126,1,4,2,-1.093
307201,1,7,2,-0.898
307202,1,4,2,-0.606
307203,1,2,1,-0.898
307204,1,3,4,-1.847
307205,1,6,6,-0.137
307207,2,7,2,-1.847
307208,1,7,2,-0.898
307209,1,2,1,0.052
307210,1,7,3,0.235
307212,1,7,7,1.488
307213,2,4,1,-0.903
307214,1,7,2,-0.898
307215,1,7,3,0.515
307216,1,5,2,1.191
307217,2,7,1,-1.172
307218,2,5,3,-0.898
307219,1,7,3,-0.898
307220,1,7,3,1.951
307221,1,7,5,-0.898
308101,1,7,6,-0.216
308102,-4,-4,-4,-4
308103,1,2,6,-4
308104,2,5,2,-0.405
308105,-4,-4,-4,-4
308106,1,4,1,-0.63
308107,2,5,6,-4
308108,1,3,6,-4
308109,2,7,1,-4
308110,1,2,5,-4
308111,2,5,1,-1.55
308112,1,5,2,-0.898
308113,1,5,2,-1.355
308115,1,7,6,-4
308116,1,7,1,-4
308201,-4,-4,-4,-4
308202,1,7,6,-1.384
308203,2,2,2,-4
308205,-4,-4,-4,-4
308206,1,2,2,-1.384
308207,1,7,3,-4
308208,2,5,1,0.052
308209,-4,-4,-4,-4
308210,2,6,2,-1.847
308211,2,7,5,0.515
308213,1,7,7,-1.463
308214,-4,-4,-4,-4
308215,2,7,3,1.001
308216,2,7,2,1.001
308217,2,7,5,0.32
308218,2,5,4,-0.709
308219,1,7,3,1.001
308220,2,7,5,1.001
308221,1,7,2,1.001
308301,2,3,3,-4
308302,1,7,2,-4
308303,1,1,2,-4
308304,2,7,3,-4
308305,1,7,3,-4
308307,1,7,3,-4
308308,2,7,6,-4
308309,2,7,2,-4
308310,2,7,1,-4
308312,2,4,3,-4
308314,2,7,1,-4
308315,2,7,2,-4
308316,2,7,2,-4
308317,1,7,2,-4
308320,1,4,2,-4
308321,2,7,2,-4
308322,2,7,2,-4
308323,1,7,1,-4
308324,2,7,2,-4
308325,1,4,1,-4
308326,2,7,5,-4
308328,1,6,6,-4
308329,1,5,5,-4
309101,1,7,4,0.515
309102,2,7,7,0.812
309103,2,7,2,0.32
309104,1,5,8,0.618
309105,-4,-4,-4,-4
309106,2,7,6,-4
309108,1,7,6,-1.847
309109,1,3,4,0.052
309110,2,7,6,0.052
309112,-4,-4,-4,-4
309113,1,7,6,0.812
309114,2,7,7,0.052
309116,1,7,6,0.247
309117,1,3,2,0.052
309119,2,6,6,0.996
309120,1,7,6,0.807
309122,-4,-4,-4,-4
309123,2,7,6,0.052
309124,1,2,2,-4
309125,2,7,5,-4
309126,2,7,6,1.191
309127,2,7,5,-4
309128,1,7,2,-4
309129,2,2,2,0.509
309130,2,7,2,0.052
309201,1,3,1,-4
309202,1,3,2,-1.282
309203,2,7,5,-0.137
309204,1,3,3,-0.898
309205,2,7,1,-1.384
309206,1,3,3,-0.143
309207,1,7,6,0.247
309208,2,3,6,-0.332
309209,2,2,2,0.812
309211,1,7,4,-4
309212,1,3,2,0.618
309213,2,3,2,-1.093
309214,1,7,2,-0.21
309215,2,3,1,-0.903
309216,1,3,1,-0.892
309217,1,3,1,-0.898
309219,1,7,4,-4
309220,2,3,2,0.052
309221,1,5,6,-1.087
309223,2,6,1,-0.703
309224,2,7,3,0.812
309225,2,3,1,-1.847
309226,2,3,5,-0.137
309227,2,5,2,-0.514
309229,1,7,6,-0.898
309230,2,3,2,-4
309261,-8,-8,-8,-8
309262,-8,-8,-8,-8
310101,1,7,6,-0.898
310102,1,7,5,-1.282
310103,1,5,1,-1.847
310104,1,3,6,-0.898
310105,1,7,4,1.001
310106,1,7,6,-0.405
310107,1,7,2,1.001
310108,2,7,3,-0.898
310109,2,7,2,1.567
310110,1,7,2,-4
310111,2,2,6,1.561
310112,1,7,4,-1.195
310113,1,5,4,-4
310161,-8,-8,-8,-8
310202,2,7,4,0.812
310203,-4,-4,-4,-4
310204,1,2,5,1.464
310205,1,4,5,-1.282
310207,2,7,3,-4
310208,2,7,5,-4
310209,2,7,2,-1.087
310210,2,7,7,-4
310211,1,7,3,-4
310212,2,7,3,1.951
310213,2,4,1,-1.55
310215,1,7,4,0.241
310216,2,3,1,-0.143
310217,1,7,3,-0.703
310218,2,3,1,0.022
310220,1,7,3,0.349
310221,2,6,4,-0.673
310261,-8,-8,-8,-8
311101,1,7,1,0.052
311102,1,3,4,0.052
311103,2,3,4,0.052
311104,2,5,1,0.247
311105,1,4,1,0.515
311106,2,7,8,-0.332
311107,2,7,6,0.052
311108,2,7,2,-0.514
311109,1,3,4,-0.898
311110,1,5,6,-1.201
311112,2,3,4,-0.6
311113,2,7,5,1.951
311115,1,3,3,-4
311116,1,5,2,-4
311117,1,7,5,-0.137
311118,1,5,2,0.812
311120,1,2,1,-0.703
311121,2,3,2,-0.143
311122,2,3,3,0.052
311123,2,4,1,-1.847
311124,1,7,7,-0.411
311125,1,4,1,-0.697
311127,2,3,3,-4
311128,1,7,4,-4
311129,1,3,2,-0.898
311130,1,3,2,-4
311131,2,3,1,-0.435
311202,2,3,1,-1.116
311203,1,3,2,-0.405
311204,1,7,7,-0.137
311206,1,3,5,-0.703
311207,1,2,6,1.001
311208,1,3,5,0.406
311209,1,3,8,0.241
311210,1,3,2,-1.847
311212,1,7,2,-1.579
311213,2,4,1,0.436
311214,2,3,1,-0.709
311215,2,2,3,1.762
311216,2,3,3,1.567
311217,1,3,2,-0.514
311218,1,5,4,1.191
311220,2,3,4,1.001
312101,1,2,6,0.052
312102,2,-8,1,0.544
312103,-4,-4,-4,-4
312104,1,3,3,-1.166
312105,1,7,5,0.922
312107,2,7,2,-0.6
312108,2,7,1,-1.847
312109,1,3,4,-0.898
312110,2,4,6,0.052
312111,1,7,2,-9
312112,2,7,3,0.812
312113,2,3,2,0.052
312115,2,2,2,0.081
312116,2,7,4,1.951
312117,1,-8,3,-0.703
312118,1,3,6,-4
312119,2,7,1,1.951
312120,1,3,2,-0.898
312201,-4,-4,-4,-4
312204,2,7,8,1.385
312207,1,-8,2,-4
312213,2,7,6,-0.898
312214,1,7,6,-4
312215,1,7,7,-4
312261,-8,-8,-8,-8
312263,-8,-8,-8,-8
313101,2,7,2,1.001
313102,2,7,2,0.052
313103,1,7,2,-1.847
313104,1,7,3,0.212
313105,1,7,3,-1.847
313106,1,7,3,-1.847
313107,1,7,2,0.812
313109,2,7,2,-1.847
313110,1,6,2,-1.847
313111,2,7,4,1.001
313112,2,6,5,1.001
313113,1,7,2,-9
313114,1,7,3,0.509
313115,2,7,2,0.052
313116,1,7,6,-1.847
313201,1,5,2,-4
313202,-4,-4,-4,-4
313203,2,4,1,0.812
313204,-4,-4,-4,-4
313205,2,5,1,-4
313206,1,5,1,-4
313207,1,4,4,-0.167
313208,2,3,6,-0.338
313209,2,4,1,-4
313210,2,5,1,0.052
313211,1,4,1,-0.703
313212,1,5,2,-0.527
313213,2,4,1,0.807
313215,-4,-4,-4,-4
314101,1,7,3,1.001
314103,1,7,6,-4
314104,2,3,1,1.001
314105,2,3,1,-0.216
314106,2,7,5,1.196
314107,2,7,2,1.951
314108,1,7,2,-9
314109,2,7,2,-4
314111,2,7,4,1.196
314112,1,3,4,0.058
314113,1,7,1,-4
314114,2,2,2,0.32
314115,1,3,2,-1.087
314116,1,3,1,-1.847
314117,2,7,6,1.951
314118,1,7,3,0.052
314119,2,7,7,1.001
314120,2,7,6,1.191
314122,1,3,1,-4
314123,2,7,2,1.951
314124,2,7,2,1.001
314125,1,-8,-9,-4
314126,1,6,1,-4
314127,2,3,2,0.052
314129,2,3,2,-0.246
314130,1,7,2,-0.898
314132,1,2,5,-4
314203,2,7,2,0.052
314205,1,7,6,0.241
314206,1,7,5,-0.898
314207,1,7,4,-1.847
314208,1,7,2,-0.898
314210,1,7,5,0.052
314211,2,7,3,0.052
314215,2,7,2,0.052
314216,2,7,3,0.812
314217,1,7,1,-0.246
314218,2,2,6,0.052
314221,1,3,5,-1.847
314223,-4,-4,-4,-4
314225,2,7,3,-1.195
314261,-8,-8,-8,-8
314262,-8,-8,-8,-8
315101,2,3,6,0.544
315102,2,5,1,0.052
315103,2,7,4,0.052
315106,1,7,2,0.704
315107,2,2,1,0.052
315108,1,3,6,0.052
315109,2,7,7,1.951
315110,1,2,6,-0.898
315111,1,-8,2,-1.384
315112,2,6,1,-0.898
315113,2,3,4,-0.63
315114,1,7,2,-1.384
315115,1,3,4,-1.384
315116,1,3,2,-1.652
315117,1,7,1,0.544
315118,2,7,2,-0.246
315119,2,3,3,-0.63
315120,1,7,6,-0.63
315121,2,7,4,0.052
315202,1,7,6,-1.087
315203,2,3,8,0.052
315204,1,3,2,-1.087
315205,1,7,7,-9
315206,1,7,6,0.32
315207,-4,-4,-4,-4
315208,2,3,5,0.436
315209,1,7,4,-9
315210,1,7,3,-1.087
315212,1,6,6,-0.898
315213,1,7,3,1.191
315214,2,6,5,0.052
315215,1,7,6,0.32
315216,1,7,4,-1.093
315217,2,7,3,1.196
315218,2,7,3,-1.087
315219,1,6,3,-1.847
315220,2,5,1,-0.246
315221,1,3,3,0.32
315223,1,7,1,-0.898
315225,1,6,2,1.756
315226,1,7,6,0.052
316101,1,7,2,1.001
316102,2,7,3,-1
316103,2,7,3,-0.6
316104,1,6,2,0.052
316105,2,7,4,-0.898
316106,2,3,2,1.001
316107,1,7,3,-4
316108,1,7,6,-0.811
316109,2,5,2,1.001
316110,2,7,3,0.217
316111,2,7,7,0.247
316112,2,2,5,1.951
316113,1,7,3,-1.55
316114,1,7,6,0.996
316115,1,7,5,1.001
316116,1,7,2,-0.898
316117,2,7,2,0.052
316118,1,7,2,-0.898
316119,1,7,2,-0.6
316120,2,2,2,0.052
316121,1,7,3,-0.6
316123,1,7,3,-1.355
316202,1,7,6,1.951
316203,1,3,2,-4
316204,2,7,2,1.951
316205,1,7,2,-4
316206,2,4,5,0.515
316208,2,7,2,0.052
316209,-4,-4,-4,-4
316210,1,5,1,1.001
316211,-4,-4,-4,-4
316212,2,4,1,0.052
316213,1,3,1,-0.143
316214,2,4,3,0.052
316215,2,4,1,0.812
316216,2,7,4,0.247
316219,2,2,1,0.058
316220,1,7,1,-0.143
316221,2,7,2,-4
316223,1,3,2,0.515
316224,2,3,1,1.001
316225,2,3,1,-1.847
316262,-8,-8,-8,-8
317101,1,7,8,0.052
317102,2,7,3,-4
317103,2,3,1,-4
317104,1,3,5,-4
317105,1,7,7,-4
317108,1,3,8,-0.143
317110,1,5,5,-4
317111,1,3,5,-4
317114,2,7,2,-4
317115,1,7,3,-0.216
317116,2,7,1,-4
317117,2,5,6,1.27
317118,1,5,4,-4
317161,-8,-8,-8,-8
317201,2,7,5,0.515
317202,1,7,5,0.052
317203,2,7,6,-0.411
317204,2,6,2,-0.898
317206,2,7,3,1.001
317207,2,7,6,0.052
317208,1,7,2,-4
317209,1,7,2,-1.463
317210,1,7,4,0.812
317212,1,6,2,0.052
317213,2,7,4,-0.898
317214,1,7,5,1.464
317216,1,7,7,0.052
317217,2,6,5,0.052
317218,1,7,3,-0.143
317219,2,7,6,-0.137
317220,1,7,3,0.052
317221,2,7,6,0.052
317222,2,7,6,1.951
317223,1,7,2,0.052
317224,1,7,6,1.464
317225,1,4,5,0.32
317226,2,7,4,1.001
317228,1,7,5,-0.898
318107,2,3,2,-0.143
318108,1,7,6,0.052
318109,2,7,4,-0.246
318110,1,7,3,-4
318111,1,7,4,-0.635
318113,1,7,5,0.052
318114,2,7,6,-4
318115,1,7,7,-1.274
318116,2,4,5,-1.087
318117,2,3,6,-0.898
318119,1,6,5,0.052
318120,1,7,2,0.155
318123,2,2,4,-0.435
318124,1,7,6,1.951
318127,2,7,3,-4
318128,2,6,3,0.704
318129,2,7,6,1.001
318131,2,6,2,1.08
318132,2,7,2,-4
318134,1,7,7,0.807
318161,-8,-8,-8,-8
318201,2,7,6,1.001
318203,1,4,3,-0.6
318205,2,6,2,-1.847
318206,1,7,2,-0.898
318207,1,4,5,-0.898
318208,2,3,6,1.001
318209,1,7,8,-1.355
318210,2,2,4,1.001
318211,2,5,7,1.951
318212,1,4,5,-0.819
318213,1,2,2,0.247
318214,2,3,3,-1.579
318215,2,5,8,-0.6
318216,1,7,3,0.247
318217,1,4,1,0.052
318218,2,4,2,-1.579
318262,-8,-8,-8,-8
319101,1,7,2,1.001
319102,2,7,6,0.247
319103,1,7,2,1.001
319105,1,7,5,-0.703
319106,2,7,2,1.951
319107,2,7,1,1.459
319108,1,3,1,-1.087
319109,2,7,5,-1.39
319201,1,5,4,-0.898
319202,1,3,1,-1.384
319203,1,7,6,1.464
319204,1,4,7,0.052
319206,2,3,2,0.052
319207,2,7,7,1.001
319208,2,6,3,-1.087
319210,2,1,4,0.052
319211,2,7,3,0.052
319213,2,7,6,1.951
319214,1,3,3,-1.847
319217,1,6,2,-0.332
319218,1,2,8,-0.898
319219,2,3,3,-4
319220,1,5,3,0.052
319222,1,7,3,-4
319223,2,4,5,-4
320102,2,3,1,-0.63
320104,1,3,6,-0.216
320105,2,3,6,-4
320106,2,3,4,0.052
320107,1,6,1,-9
320108,2,7,3,-4
320109,2,7,3,0.704
320110,2,7,3,0.052
320111,2,7,2,-0.143
320112,1,4,1,-9
320201,2,7,3,0.326
320204,2,3,5,0.544
320206,2,5,5,1.001
320207,2,5,6,-0.898
320209,2,3,5,-4
320210,1,5,3,1.001
320211,2,7,6,1.001
320212,2,5,4,1.001
320213,2,7,4,0.812
320214,2,7,7,1.683
320215,1,7,7,-0.703
320216,2,5,3,0.812
320217,2,7,3,0.515
320218,1,7,6,0.733
320219,1,5,5,1.756
320221,2,7,3,0.704
320222,1,7,2,0.028
320224,2,5,6,-1.043
320225,2,4,6,1.951
320226,1,7,3,0.217
320227,2,7,8,1.683
320228,1,2,1,0.052
320229,2,5,5,-0.435
320231,1,7,3,1.191
320232,2,7,3,1.001
320233,1,4,4,0.539
320234,1,5,4,0.028
321101,2,7,6,0.16
321102,1,7,2,-4
321103,1,7,1,-0.703
321104,1,7,6,1.459
321105,2,7,4,-0.703
321106,1,7,3,0.539
321107,2,2,4,-4
321109,1,3,6,0.539
321110,2,7,2,0.052
321111,1,7,7,-0.435
321112,2,7,3,0.515
321201,1,7,2,-4
321202,2,7,6,-9
321203,1,5,2,-9
321204,2,7,4,0.052
321205,1,7,2,0.807
321206,1,7,2,-0.898
321207,1,7,2,-0.898
321208,1,7,2,0.052
321209,2,2,2,0.807
321210,1,3,3,-1.166
321211,2,7,3,1.951
321212,2,7,7,0.052
321213,2,7,8,1.951
322101,2,4,1,-4
322102,-4,-4,-4,-4
322103,-4,-4,-4,-4
322104,-4,-4,-4,-4
322105,-4,-4,-4,-4
322107,2,4,3,-4
322112,-4,-4,-4,-4
322114,-4,-4,-4,-4
322115,-4,-4,-4,-4
322116,2,5,6,1.001
322117,2,7,3,-4
322118,-4,-4,-4,-4
322119,2,5,2,-4
322120,-4,-4,-4,-4
322121,2,5,6,-4
322201,2,3,2,0.32
322202,-4,-4,-4,-4
322203,2,4,2,-0.332
322204,-4,-4,-4,-4
322206,1,2,1,1.001
322207,1,3,3,-4
322208,2,3,2,1.567
322215,1,5,4,-9
322216,2,3,6,0.052
322217,1,5,6,-1.579
322218,2,4,4,-4
322219,1,5,3,-0.246
322220,-4,-4,-4,-4
322221,-4,-4,-4,-4
322222,1,7,6,1.567
322223,1,4,1,-4
322224,1,7,3,-4
322225,2,7,6,0.32
322226,-4,-4,-4,-4
322227,1,4,3,0.733
322232,-4,-4,-4,-4
322233,2,5,4,0.618
322234,1,3,6,-1.384
322261,-8,-8,-8,-8
322262,-8,-8,-8,-8
323102,2,5,6,1.001
323103,2,4,5,-4
323104,1,5,2,0.247
323105,2,5,6,0.544
323106,-4,-4,-4,-4
323107,1,4,6,-4
323108,1,2,4,-0.405
323109,1,5,1,-0.137
323110,2,5,5,-1.361
323111,1,4,5,-4
323112,-4,-4,-4,-4
323114,1,4,2,-9
323115,-4,-4,-4,-4
323201,1,5,1,-4
323203,-4,-4,-4,-4
323204,2,4,1,-0.898
323205,2,5,5,-4
323206,-4,-4,-4,-4
323207,2,5,6,-4
323208,1,5,2,-1.195
323210,-4,-4,-4,-4
323211,-4,-4,-4,-4
323214,2,4,1,-4
323219,2,5,3,0.996
323220,-4,-4,-4,-4
