"STU_ID","BYSEX","BYRACE","BYMOTHED","BYTXMSTD","F1TXMSTD"
420218,1,7,5,46.87,45.22
421101,2,7,6,60.88,63.98
421102,1,7,2,41.73,41.98
421103,2,3,3,47.34,44.46
421104,2,6,4,46.35,44.39
421105,1,7,6,58.17,-8
421106,2,2,2,59.71,-8
421107,2,7,6,58.47,60.33
421108,2,7,6,51.36,51.51
421109,2,7,4,54.4,57.04
421110,2,2,4,49.03,-8
421111,2,7,4,60.6,61.13
421113,2,7,4,57.92,59.33
421114,1,7,6,34.61,37.69
421116,2,7,5,56.15,47.32
421117,2,7,2,52.18,55.64
421118,1,2,6,61.74,55.23
421119,-4,-4,-4,49.26,50.84
421120,2,6,4,51.72,46.91
421121,1,6,7,63.93,55.99
421123,1,2,6,43.13,48.77
421124,1,5,2,42.81,36.44
421201,2,4,2,51.54,54.38
421203,2,7,6,60.23,65.62
421204,2,6,6,61.79,62.54
421205,2,4,6,57.41,56.47
421206,2,7,6,57.58,47.62
421207,2,5,7,51.31,53.12
421208,2,7,8,58.21,-8
421209,2,7,4,67.57,69.36
421211,2,4,2,51.78,50.43
421212,2,6,6,55.46,57.88
421213,2,7,3,49.47,47.91
421214,2,6,5,57.47,51.39
421215,2,7,5,54.45,54.91
421216,2,6,4,58.8,59.02
421217,2,6,8,57.29,54.06
421219,2,7,6,55.66,-8
422101,2,7,2,53.23,53.71
422102,1,4,7,67.18,67.84
422103,2,7,2,59.44,57.81
422104,2,4,8,67.21,66
422105,2,4,8,41.59,46.26
422106,1,7,5,53.75,53.28
422107,1,7,6,57.16,59.82
422108,2,4,6,45.46,53.74
422109,2,7,6,50.68,51.78
422110,2,5,7,58.67,60.64
422112,2,7,2,34.88,37.49
422113,2,7,6,57.9,59.98
422116,2,4,3,48.22,52.03
422117,2,5,3,53.6,-8
422118,2,7,3,57.74,60.85
422119,2,7,6,60.94,60.01
422120,2,7,6,59.17,61.66
422121,1,2,6,67.92,63.57
422122,1,7,7,62.01,-8
422123,2,7,6,47.12,49.32
422124,1,7,7,50.22,51.74
422125,2,7,6,55.79,51.52
422126,1,7,7,63.38,62.42
422127,2,4,5,44.06,45.32
422128,1,5,7,52.48,52.77
422129,2,4,3,47.31,-8
422130,1,7,7,46.22,54.54
422131,1,4,8,50.37,45.37
422132,2,7,2,55.93,53.56
422201,1,7,6,49.07,55.78
422202,2,7,4,62.07,67.48
422203,-4,-4,-4,67.66,68.48
422204,2,7,6,68.6,66.68
422205,1,7,6,42.95,49.13
422206,1,5,3,49.1,55.87
422207,2,4,8,63.86,67.05
422208,2,7,3,55.19,58.61
422209,1,5,7,75.94,72.88
422210,2,3,4,48.5,54.9
422211,1,5,6,75.04,67.56
422212,2,4,7,69.68,70.74
422213,2,5,6,63.87,58.89
422214,1,5,6,58.45,59.18
422215,1,7,6,66.59,67.29
422216,2,5,3,52.99,57.28
422217,2,7,6,63.91,65.16
422218,1,3,3,49.39,46.42
422219,1,7,8,77.83,73.96
422220,1,4,2,59.98,58.52
422221,2,5,2,53.71,50.15
422222,2,5,3,51.66,51.44
422224,2,7,3,48.13,47.87
422225,1,7,2,56.97,54.79
422226,1,7,6,69.25,65.12
422227,1,5,5,66.28,67.48
422228,2,7,3,53.08,67.22
422229,1,5,6,59.61,65.2
422230,1,3,7,53.62,51.05
423101,2,7,4,60.69,64.02
423102,2,7,4,57.95,57.62
423103,-4,-4,-4,49.87,46.8
423104,1,6,5,48.15,-8
423105,2,5,1,47.62,58.58
423106,1,7,5,64.44,61.33
423107,2,6,5,58.91,58.46
423108,1,7,3,58.6,59.41
423109,1,7,6,51.74,45.84
423111,1,2,7,67.32,66.33
423112,1,7,6,62.47,59.78
423113,2,7,4,55.05,50.18
423114,1,7,2,58.39,58.72
423115,2,5,6,44.83,47.97
423202,1,5,4,50.39,50.93
423203,2,7,4,62.96,61.11
423204,1,7,6,52.17,57.34
423205,1,7,6,48.19,56.14
423206,-4,-4,-4,50.11,-8
423207,1,7,6,68.7,67.54
423208,1,4,5,46.64,49.24
423209,1,7,3,43.81,40.96
423211,2,3,2,59,61.86
423212,2,7,3,59.53,58.1
423213,2,7,1,47.82,47.23
423214,2,5,4,56.08,-8
423215,2,5,6,42.98,50.07
423216,1,5,8,72.77,69.78
423217,1,7,2,53.7,61.22
423218,1,7,4,55.73,43.02
423219,2,5,6,45.74,45.3
424101,1,7,7,52.14,52.15
424102,1,7,3,51.5,51.19
424103,1,3,1,48.07,39.75
424104,1,6,7,46.6,42.96
424105,1,7,3,54.06,60.15
424106,1,7,5,55.32,60.42
424107,1,3,6,52.88,45.88
424108,1,6,3,45.05,49.26
424109,1,7,5,60.58,56.65
424110,1,7,5,52.7,51.11
424111,1,7,2,44.85,41.99
424112,1,3,6,52.97,53.91
424113,1,7,3,52.92,57.34
424114,1,4,5,50.58,53.44
424115,1,7,2,53.82,49.92
424116,1,4,4,50.32,46.63
424117,1,4,6,32.91,33.06
424118,1,7,6,50.86,50.31
424119,1,7,5,53.52,47.99
424120,1,4,2,52.52,52.71
424121,1,3,6,35.71,36.06
424122,1,7,6,40.52,44.03
424123,1,7,5,44.57,41.48
424124,1,3,6,51.34,56.39
424125,1,7,6,51.9,51.48
424126,1,7,4,47.58,53.23
424127,1,7,6,71.53,66.36
424201,1,7,2,55.97,59.41
424202,1,7,5,48.66,46.81
424203,1,4,1,45.31,44.62
424204,1,3,6,46.73,46.34
424205,1,7,6,46.36,49.95
424206,1,7,7,49.16,46.71
424207,1,7,3,58.96,69.57
424208,1,4,8,54.19,52.78
424209,1,7,6,61.76,59.49
424210,1,7,2,40.35,42.17
424211,1,7,3,49.61,47.56
424212,1,7,5,62.51,60.4
424213,1,7,5,62.85,65.18
424214,1,7,5,63.87,58.91
424215,1,7,7,57.54,50.15
424216,1,4,2,44.15,38.86
424218,1,7,6,54.66,53.41
424219,1,5,2,52.7,51.21
424220,1,3,5,52.46,51.39
424221,1,7,3,48.81,51.7
424222,1,7,5,57.72,46.19
424223,1,7,2,54.32,55.54
424224,1,3,6,39.94,36.99
424225,1,3,2,47.47,53.23
424301,2,6,2,59.89,60.12
424303,2,7,6,55.26,52.14
424304,2,7,5,66.58,68.24
424305,2,4,3,52.36,52.57
424306,2,5,5,57.77,52.12
424308,2,3,4,46.79,45.97
424309,2,7,6,50.78,51.98
424310,2,7,6,64.77,71.07
424311,2,7,5,54.46,54.64
424313,2,7,2,55.41,54.69
424314,2,7,7,45.47,46.45
424315,2,3,5,32.05,33.83
424316,2,7,3,56.21,52.87
424317,2,7,2,51.03,49
424318,2,5,5,55,61.67
424319,2,7,3,48.24,-8
424320,2,7,2,60.05,57.06
424321,2,7,3,51.79,50.44
424322,2,7,3,51.76,49.48
424323,2,7,7,71.53,64.47
424324,2,7,6,57.43,51.78
424325,2,4,4,56.88,60.48
424326,2,7,4,50.82,54.54
424327,2,7,2,48,45.47
424328,2,5,6,56.37,58.22
425101,1,7,4,58.63,56.34
425102,1,3,6,53.35,53.25
425104,2,3,7,46.44,68.5
425105,1,7,6,55.87,56.09
425106,1,7,6,47.1,35.85
425107,1,2,6,73.23,68.19
425108,2,7,2,38.38,35.07
425109,2,7,6,46.19,43.75
425110,2,3,5,46,46.49
425111,1,7,6,61.49,59.42
425112,1,7,4,57.07,56.65
425113,1,2,5,67.55,66.93
425114,1,4,5,53.04,47.54
425115,2,7,6,38.9,-8
425116,1,7,4,47.08,49.61
425117,2,7,6,67.31,65.05
425118,1,7,7,53.01,49.17
425119,1,7,4,51.65,53.53
425120,2,7,3,56.15,54.47
425122,1,3,6,40.76,40.37
425123,1,7,4,60.51,65.06
425124,1,7,7,63.79,65.62
425125,-4,-4,-4,56.52,51.95
425201,1,7,3,60.41,60.06
425202,2,5,2,50.79,47.24
425203,2,4,2,54.22,48.95
425204,1,5,7,60.19,61.27
425207,1,7,3,58.9,65.97
425208,2,7,7,56.45,56.54
425209,1,3,6,48.57,-8
425210,1,7,4,53.32,54.2
425211,1,5,6,51.97,52.01
425212,1,5,4,50.1,39.03
425214,1,3,6,57.94,53.54
425215,2,7,6,54.15,52.31
425216,2,7,7,52.18,52.12
425217,1,7,4,61.87,62.6
425218,-4,-4,-4,59.19,65.21
425219,1,7,2,55.25,56.81
425220,2,7,6,63.04,67.25
425221,1,3,6,55,64.35
425222,1,7,6,61.9,65.53
425223,1,7,2,49.49,51.49
425224,1,7,3,50.11,57.29
425225,1,4,5,56.82,55.17
425226,1,7,7,52.87,51.58
425227,-4,-4,-4,58.46,54.73
425228,2,4,5,63.63,62.38
425229,1,3,3,56.94,56.46
425231,1,7,4,69.27,67.05
425232,2,3,6,48.26,49.68
425233,2,3,4,54.73,53.73
425234,1,6,6,46.72,51.63
425301,1,7,7,46.93,49.13
425302,2,7,5,56.57,-8
425303,1,7,6,51.79,52.6
425304,2,7,5,49.55,34.09
425306,1,7,6,37.94,38.48
425307,2,7,7,48.57,55.54
425308,2,5,2,40.22,48.02
425309,2,7,6,52.93,46.13
425310,1,7,6,59.76,58.27
425311,2,7,6,44.63,43.08
425312,1,7,2,51.46,50.07
425313,-4,-4,-4,50.11,48.35
425314,1,7,7,60.71,57.88
425316,2,7,7,57.92,56.73
425317,2,7,7,48.39,47.83
425318,1,7,6,54.7,52.65
425319,2,7,7,45.35,44.81
425320,2,7,6,50.18,45.76
425321,2,7,3,63.87,63.81
425322,2,7,2,46.91,47.81
426101,2,7,6,63.1,63.36
426102,2,7,6,51.93,55.98
426104,2,7,6,61.35,59.66
426105,2,7,6,64.4,66.44
426106,2,7,6,49.14,44.1
426107,2,3,5,58.21,62.46
426108,2,4,2,51.63,51.17
426109,2,4,7,55.98,59.47
426110,2,7,6,53.34,55.66
426111,2,7,6,62.29,62.48
426112,2,7,6,77.2,74.62
426113,2,7,6,62.1,69.45
426114,2,7,6,70.74,70.47
426115,2,7,8,57.47,53.08
426116,2,7,5,59,54.28
426117,2,7,3,57.65,55.43
426119,2,3,6,68.7,66.44
426122,2,7,7,68.85,69.29
426123,2,7,6,60.45,58.43
426124,2,6,6,57.43,56.21
426125,2,7,6,64.13,60.14
426126,2,7,6,58.58,56.09
426127,2,7,6,59.3,60.71
426128,2,7,6,62,47.42
426129,2,7,7,51.43,53.63
426130,2,7,7,54.1,54.87
426201,1,7,6,57.66,48.96
426202,1,4,3,39.81,37.1
426203,1,5,2,56.39,49.59
426204,1,5,5,44.19,44.3
426205,1,4,3,53.2,58.23
426206,1,4,3,53.14,55.44
426207,1,7,7,60.48,54.82
426208,1,3,6,50.18,50.22
426209,1,7,5,70.75,72.5
426210,1,6,6,47.98,47.17
426211,1,4,6,56.46,54.48
426212,1,5,7,48.41,49.86
426301,2,5,5,40.04,38.5
426302,1,5,6,58.21,57.41
426303,2,5,7,49.7,53.77
426305,2,5,3,49.6,46.51
426306,2,5,1,47.8,66.37
426307,2,5,7,48.27,48.04
426308,1,5,3,46.87,53.52
426309,1,5,6,49.44,52.28
426310,2,5,1,45.55,47.35
426311,2,5,5,47.08,54.05
426312,1,5,3,54.27,-8
426313,2,5,1,47.03,44.89
426314,1,5,7,57.22,63.63
426315,2,5,2,50.18,52.35
426316,1,5,8,42.71,44.14
426317,2,4,5,52.11,46.48
426318,2,5,8,49.67,56.9
426320,1,5,2,44.91,51.14
426321,2,5,2,52.78,48.93
426322,2,5,7,52.12,53.09
426323,1,5,6,49.49,50.86
426324,1,5,6,59.42,57.09
426325,2,5,7,55.49,53.5
426326,2,5,6,48.84,54.22
426327,2,5,5,51.07,49.86
426328,1,5,2,55.86,-8
426329,1,5,7,54.06,50.6
426330,2,5,5,42.75,40.47
426331,2,5,6,41.43,37.51
426332,2,5,6,40.75,40.24
427101,2,7,4,49.32,42.74
427102,2,7,4,57.56,49.81
427103,2,7,1,53.39,50.81
427104,2,7,2,51.31,50.52
427105,2,7,2,52.05,46.77
427106,2,7,6,46.74,-8
427107,1,7,6,49.86,49.48
427108,2,7,4,43.51,35.27
427109,1,7,4,53.84,60.56
427110,2,7,7,42.11,42.5
427111,1,7,1,54.67,52.94
427112,1,7,5,51.26,47.85
427113,2,7,6,66.7,62.36
427114,2,7,2,48.5,43.81
427115,2,7,2,41.63,34.4
427116,1,7,2,52.22,50.96
427117,2,7,5,50.17,57.58
427118,2,7,2,40.19,39.99
427119,2,7,2,56.48,51.42
427120,1,7,2,47.92,44.45
427121,1,7,6,49,43.94
427122,2,7,2,49.38,49.42
427123,2,7,3,35.38,36.12
427124,1,7,2,49.78,37.29
427125,2,7,2,42.16,43.1
427126,2,7,2,59.94,57.05
427127,2,7,2,62.85,-8
427128,2,7,7,53.48,42.09
427129,2,7,8,46.72,43.74
427130,2,7,3,63.68,61.41
427131,1,7,6,51.39,45.02
427132,2,7,3,57.92,52.98
427133,1,7,3,45.29,37.99
427134,2,7,6,54.86,49.22
427135,2,7,2,55.56,51.17
427136,2,7,2,57.44,54.16
427137,1,7,2,57.69,40.53
427138,1,7,6,57.78,53.1
427139,2,7,3,46.99,56.34
427140,2,7,2,67.27,57.38
427141,1,7,8,49.69,49.66
427142,1,7,4,51.29,47.33
427143,1,7,4,45.64,47.25
427144,1,7,7,57.11,58.88
427145,2,7,3,54.81,52.27
427146,1,7,3,48.9,49.16
427147,1,7,4,53.05,48.76
427148,1,7,6,60.75,58.22
427149,2,7,3,46.07,43.36
427201,2,7,2,50.15,48.6
427202,-4,-4,-4,52.65,-8
427203,2,7,1,42.17,-8
427204,1,7,4,46.03,-8
427205,2,7,1,42.77,-8
428101,2,7,3,46.03,46.03
428102,1,7,3,60.37,58.64
428103,1,7,6,56.38,52.29
428104,2,7,6,65.96,63.54
428105,2,7,6,61.7,63.36
428106,1,7,3,61.39,62.78
428107,2,7,2,54.33,55.61
428108,2,7,6,53.18,-8
428109,2,7,4,54.83,54.94
428110,2,7,2,62.75,63.32
428111,2,7,2,61.84,60.21
428112,1,7,6,64.28,65.75
428113,1,7,5,54.84,50.49
428114,2,7,4,50.42,52.92
428115,1,7,3,55.37,56.49
428116,2,7,2,48.84,53.89
428201,1,7,6,59.34,57.47
428202,1,7,6,68.24,71.09
428203,2,7,7,61.91,67.75
428204,-4,-4,-4,63.18,62.37
428206,-4,-4,-4,72.39,74.61
428207,1,3,4,57.65,55.3
428208,1,3,5,61.15,60.49
428209,1,7,2,56.55,50.55
428210,-4,-4,-4,58.95,60.56
428213,1,7,7,58.8,66.6
428214,1,7,5,57.76,54.97
428215,2,3,8,53.61,57.34
428216,1,6,6,62.58,62.95
428217,1,7,8,77.68,71.61
428218,1,3,2,57.4,59.93
428219,2,7,7,61.71,-8
428220,1,7,6,42.08,48.63
428221,1,7,2,59.14,56.7
428222,2,7,7,63.26,70.37
428223,1,7,6,64.44,69.01
428224,-4,-4,-4,61,61.58
428261,-8,-8,-8,-8,47.91
428303,1,7,6,56,-8
428304,1,7,7,63.9,68.28
428305,1,7,7,65.22,64.08
428306,1,2,8,65.12,63.6
428307,1,7,4,49.48,47.85
428308,1,7,7,61.54,62.62
428309,1,7,6,57.75,54.78
428311,1,7,8,65.88,72.43
428313,1,4,7,55.64,55.44
428314,-4,-4,-4,55.68,50.6
428315,1,7,4,50.76,50.64
428316,-4,-4,-4,60.76,61.66
428317,1,7,6,58.27,59.79
428318,1,7,4,67.51,65.54
428319,1,7,6,64.23,63.51
428320,1,7,7,56.76,57.34
428321,1,7,6,47.57,63.52
428322,-4,-4,-4,66.82,67.77
429101,2,5,5,54.33,49.31
429102,1,6,1,28.06,-8
429104,2,2,7,73.25,53.93
429105,1,7,8,40.18,41.55
429106,2,7,6,34.62,-8
429107,2,2,2,61.83,71.15
429108,2,7,5,53.01,50.72
429109,2,2,2,52.45,-8
429110,1,7,6,58.36,57.68
429111,2,2,6,40.5,69.64
429112,1,7,7,37.24,47.74
429113,1,7,2,59.73,60.4
429114,1,3,6,60.97,53.02
429115,1,2,7,71.6,-8
429117,2,2,5,43.05,41.48
429118,1,7,7,56.8,-8
429119,2,7,5,54.16,54.99
429120,1,2,6,58.69,-8
429121,2,7,5,44.15,46.34
429122,1,2,6,56.81,-8
429124,1,2,6,39.31,-8
429125,2,7,7,53.64,52.1
429127,1,2,3,62.62,-8
429128,2,7,2,59.76,-8
429129,1,3,1,41.6,36.42
429130,1,2,4,57.09,64.59
429131,1,2,3,49.3,51.14
429132,1,7,5,65.34,65.01
429133,1,5,3,44.82,42.82
429134,1,2,4,68.72,-8
429135,2,2,2,57.82,59.88
429136,1,2,1,69.43,-8
429137,2,2,6,62.78,58.69
429138,1,7,1,63.28,-8
429139,1,7,5,62.74,62.62
429140,1,2,2,51.82,56.39
429161,-8,-8,-8,-8,58.8
429201,1,6,7,72.58,70.31
429202,2,7,7,74.02,69.62
429203,1,2,6,61.77,-8
429204,-4,-4,-4,64.64,66.94
429207,2,7,8,65.71,69.29
429208,-4,-4,-4,62.7,61.84
429209,2,7,6,68.83,56.7
429211,-4,-4,-4,68.39,66.21
429212,-4,-4,-4,52.65,58.99
429213,2,7,7,68.31,63.23
429215,1,2,4,64.71,70.18
429216,-4,-4,-4,48.41,49.49
429218,2,7,8,58.09,51.61
429219,1,7,7,67.92,74.97
429221,1,7,6,65.05,65.57
429222,1,5,6,72.22,56.22
429223,1,3,2,56.99,68.67
429224,2,7,6,59.7,-8
429228,2,7,6,66.25,-8
429232,-4,-4,-4,68.27,68.71
430101,1,7,1,44.42,40.6
430102,2,6,4,57.27,51.13
430103,2,3,2,45.24,41.48
430201,1,7,2,66.48,54.78
430202,1,7,2,72.37,73.61
430203,1,7,2,60.6,62.89
430204,1,7,6,70.81,71.46
430205,1,7,6,69.44,65.51
430206,1,7,2,63.23,62.03
431101,2,5,2,41.63,44.95
431102,1,6,6,58.24,62.37
431103,1,7,5,65.07,-8
431104,1,2,2,50.76,49.98
431105,2,3,7,48.92,57.56
431107,2,5,1,47.54,44.8
431108,2,7,2,59.93,51.66
431109,1,6,3,47.63,48.36
431161,-8,-8,-8,-8,42.4
431201,1,7,3,57.98,50.79
431202,1,7,8,52.55,55.12
431203,2,7,6,56.7,-8
431204,2,7,6,49.14,42.78
431205,1,7,2,57.21,-8
431206,1,7,6,55.16,46.27
431207,1,7,8,62.23,51.51
431209,1,7,6,58.52,50.1
431210,1,7,6,49.15,47.88
432103,2,3,7,52.48,55.31
432105,2,3,6,59.39,60.36
432106,2,7,6,53.55,63.35
432108,2,7,6,54.77,69.16
432109,2,7,7,57.65,61.94
432110,2,7,7,60.41,-8
432111,2,7,3,54,-8
432112,2,7,7,59.62,65.74
432113,2,7,8,66.04,68.48
432114,2,7,6,53.69,73.67
432115,-4,-4,-4,65.24,66.9
432116,2,7,6,57.14,66.8
432118,2,7,3,56.49,67.6
432120,2,7,7,71.02,71.15
432121,2,7,8,58.96,70.63
432122,2,7,4,57.79,58.09
432123,2,7,6,69.51,71.14
432126,2,7,6,59.7,59.69
432128,2,6,3,59.39,65.18
432129,2,7,6,53.79,52.41
432130,2,5,6,49.1,61.94
432132,2,7,6,64.6,53.4
432133,2,7,6,64.97,59.55
432134,2,7,3,57.51,60.19
432201,2,3,1,40.18,-8
432203,1,3,4,44.82,37.48
432204,1,6,5,36.45,32.76
432205,2,3,1,34.76,-8
432206,2,3,2,42.76,-8
432211,2,6,2,36.84,35.03
432215,2,6,4,37.83,-8
432216,2,6,4,44.33,42.27
432219,1,3,2,33.33,-8
432220,1,3,2,39.48,-8
432221,2,3,2,35.66,30.36
432222,1,3,1,23.48,-8
432225,-4,-4,-4,40.91,39.08
432227,2,3,5,49.84,48.76
432229,1,5,6,23.37,28.7
432231,2,3,2,28.9,-8
432232,1,3,5,42.86,-8
432233,2,3,1,33.33,-8
432235,2,3,1,29.48,35.22
433102,2,7,2,47.75,-8
433103,2,4,5,55.24,49.68
433105,2,7,6,44.69,42.5
433106,1,7,6,42.42,41.14
433107,2,6,6,49.58,-8
433108,1,7,2,25.67,30.53
433109,2,7,3,50.59,-8
433110,2,7,5,47.24,49.11
433111,1,7,6,41.24,43.42
433112,-4,-4,-4,46.48,48.54
433113,1,3,5,42.31,43.34
433114,-4,-4,-4,48.05,58.39
433115,1,7,2,50.45,-8
433116,2,3,6,27.7,33.14
433117,1,7,6,58.31,54.48
433120,1,7,2,37.75,-8
433201,2,3,6,42.91,37.34
433202,2,7,6,49.51,63.24
433204,2,3,6,47.14,45.02
433205,1,7,7,54.89,50.21
433206,-4,-4,-4,29.52,29.58
433207,2,7,2,41.34,42.34
433208,2,7,7,59.39,61.67
433209,2,7,6,55.7,55.83
433210,1,7,2,58.45,55.75
433211,1,2,5,63.13,-8
433212,2,7,2,58.49,68.23
433213,2,7,2,29.21,30.39
433214,1,7,7,62.9,65.65
433215,1,7,4,52.87,53.16
433216,1,3,6,39.88,38.44
433217,2,6,2,49.94,50.89
433218,1,2,4,60.69,55.39
433219,2,7,5,55.6,54.96
433221,1,3,2,43.46,38.23
433222,2,3,6,32.79,34.74
433223,1,7,3,44.02,37.25
433224,2,3,1,43.13,40.68
433225,2,7,5,62.51,62.99
433226,1,5,4,44.69,49.04
433227,1,7,4,56.3,52.21
433228,2,5,2,42.88,40.07
434101,2,7,2,43.36,-8
434102,2,7,6,47.28,43.99
434103,1,7,6,56.59,58.05
434104,1,7,6,49.8,49.27
434105,1,5,6,45.86,-8
434106,2,7,2,52.62,51.25
434107,2,6,7,43.62,43.72
434108,1,7,6,68.51,66.19
434109,2,7,6,59.88,57.11
434110,1,5,2,40.27,41
434111,2,7,4,45.12,49.42
434112,1,7,8,45.09,37.7
434113,2,7,7,55.42,46.57
434115,1,7,2,47.03,45.59
434116,-4,-4,-4,55.92,56.03
434117,2,6,3,56.28,57.99
434118,2,7,6,43.63,45.3
434119,2,7,6,53.28,47.97
434120,2,7,1,53.52,52.09
434121,2,7,6,56.71,55.64
434122,1,7,6,47.53,48.52
434124,1,7,7,74.8,73.78
434125,2,7,7,58.49,59.62
434126,2,7,7,59.7,58.37
434127,1,7,6,54,46.94
434128,1,7,4,72.49,67.59
434129,2,7,4,51.48,49.92
434130,2,6,6,58.31,-8
434131,1,7,6,55.51,53.84
434132,2,7,4,52.88,54.17
434133,2,7,2,45.03,47.5
434134,1,7,3,48.33,46.74
434135,1,6,6,49.84,47.28
434136,2,7,6,57.4,59.21
434137,1,7,7,57.22,50.11
434139,1,2,7,60.91,63.83
434140,1,7,6,49.25,51.62
434141,1,4,2,43.86,39.25
434142,1,7,6,50.02,57.31
434143,2,7,6,59.12,58.43
434144,1,7,6,56.2,56.52
434145,1,7,6,50.34,-8
434146,1,7,4,63.72,55.68
434147,2,7,5,53.75,58.83
434148,2,7,7,62.87,56.99
434149,1,7,6,56.24,55.63
434150,2,7,8,51.79,51.74
434152,1,7,3,50.37,50.65
434153,2,7,2,47.61,46.1
434201,2,7,3,58.18,54.15
434202,2,3,6,41.9,-8
434203,2,7,6,49.56,49.34
434204,1,3,4,41.89,42.48
434206,1,3,6,49.88,56.29
434207,1,3,1,41.21,41.4
434208,2,7,7,78.21,70.96
434210,2,6,5,44.55,44.37
434211,2,7,6,64.98,62.57
434212,2,7,2,59.64,57.88
434213,2,3,3,44.13,42.52
434214,1,7,3,58.02,59.19
434215,2,7,2,54.8,55.23
434216,1,7,6,70.16,68.53
434217,2,3,6,53.25,53.24
434218,2,5,5,42.53,43.22
434219,2,3,6,60.5,62.13
434220,1,7,3,51.5,52.53
434221,2,7,5,62.63,56.32
434223,1,7,4,67.51,65.55
434224,2,7,5,70.7,62.9
434225,1,7,2,66.5,58.18
434226,1,7,4,47.96,46.54
434227,1,3,6,58.22,57.25
434229,1,7,7,69.22,65.99
434230,1,7,2,66.76,64.66
434231,1,7,4,44.99,46.71
434301,1,7,5,29.59,-8
434302,1,5,6,36.72,-8
434303,1,7,3,35.97,30.85
434304,1,7,6,41.52,-8
434305,1,7,6,47.04,-8
434307,2,7,3,40.18,-8
434308,1,7,6,45.68,40.54
435101,1,2,2,48.74,50.2
435102,2,7,3,41.68,-8
435103,1,6,2,47.33,48.77
435104,2,7,2,36.41,40.34
435105,1,7,3,46.75,40.09
435106,2,7,2,41.23,49.16
435107,2,7,4,34.84,31.59
435108,1,7,3,48.59,48.52
435109,1,7,6,41.1,41.04
435201,1,7,3,47.39,52.03
435202,2,7,2,43.95,35.56
435204,1,7,4,52.39,49.4
435205,2,7,6,60.12,55.2
435206,1,6,3,63.23,62.05
435207,1,7,2,67.21,64.78
435208,2,6,5,56.98,63.44
435209,2,7,2,43.5,46.09
435210,1,7,4,63.05,62.54
435211,1,2,6,54.37,59.2
435212,2,7,3,46.11,49.47
435261,-8,-8,-8,-8,52.62
435262,-8,-8,-8,-8,61.48
436101,2,7,2,57.58,65.58
436102,2,6,5,59.08,58
436103,1,7,4,72.07,70.88
436105,2,7,7,47.69,50.81
436106,1,7,5,66.54,66.17
436107,2,7,2,56.4,48.14
436108,2,7,2,48.73,54.63
436109,1,7,6,70.91,-8
436110,2,7,5,53.21,55.23
436111,1,7,6,67.58,66.26
436201,1,7,7,65.82,62.17
436202,1,7,6,66.84,52.33
436203,1,7,4,59.37,59.7
436204,1,2,7,57.59,57.72
436205,2,7,2,51.68,-8
436206,1,7,6,61.26,58.7
436207,1,7,5,54.85,54.07
436208,-4,-4,-4,62.82,65.53
436210,1,7,3,56.72,57.41
436211,2,7,5,62.58,60.53
436212,2,7,2,62.15,56.87
436213,1,7,5,55.61,59.87
436214,2,7,2,57.47,47.51
436215,1,7,6,74.33,66.98
436217,1,1,2,58.88,57.1
436218,1,7,6,60.97,63.13
436219,2,7,6,58.74,63.81
436220,-4,-4,-4,55.68,53.59
436221,2,7,1,40.68,37.01
436222,2,7,6,59.17,51.47
436223,2,7,6,49.3,48.41
436226,2,7,5,60.58,59.98
436227,2,7,4,51.31,51.37
436228,2,7,2,38.83,39.48
436229,2,7,6,51.32,49.12
436230,1,7,7,56.76,54.49
436231,1,2,5,66.94,60.99
436232,2,7,4,48.12,47.92
436234,2,7,3,45.42,-8
436235,1,7,3,69.1,64.67
436301,1,7,7,63.85,65.64
436302,2,7,4,48.2,48.25
436303,2,7,4,58.35,58.97
436305,1,7,2,48.7,53.13
436306,2,7,4,66.72,66.79
436307,2,7,4,59.78,53.03
436308,1,7,2,72.83,70.55
436309,2,7,6,61.17,53.05
436310,1,7,7,64.77,73.08
436311,1,7,6,48.07,47.42
436312,1,7,3,53.63,47.38
436313,1,7,6,66.39,74.97
436314,2,7,4,57.14,63.54
436316,2,7,3,49.64,45.49
436317,1,7,6,60.91,69.61
436318,1,7,6,65.15,68.93
436319,2,7,6,53.36,48.64
436320,1,7,6,58.27,57.15
436321,1,7,3,52.5,52.96
436322,1,7,2,64.04,67.6
436323,2,7,2,49.52,47.23
436325,1,7,6,66.79,64.68
436326,2,7,6,59.3,61.69
436327,1,7,6,43.84,42.51
437101,2,7,7,66.78,-8
437102,2,4,4,43.79,44.31
437103,2,7,6,69.98,67.85
437104,1,3,7,50.79,53.15
437105,2,7,2,68.01,62.94
437106,1,7,7,66.6,70.59
437107,2,7,4,49.73,44.65
437108,1,7,6,51.89,51.15
437109,2,2,6,46.58,51.36
437110,1,7,7,64.87,62.66
437111,1,7,6,59.33,54.84
437112,2,6,5,41.99,37.08
437113,1,5,4,52.54,-8
437114,1,7,8,56.42,50.73
437117,1,6,6,52.68,48.46
437118,2,7,2,56.44,53.39
437119,2,4,2,61.34,56.84
437120,2,7,6,53.08,51.91
437121,1,7,6,62.06,59.55
437122,1,4,6,60.24,64.85
437161,-8,-8,-8,-8,58.6
437201,2,7,1,51.99,-8
437202,2,7,1,33.21,-8
437203,1,7,1,56.83,-8
438101,1,6,6,49.54,-8
438102,2,7,5,47.95,46.08
438103,1,7,5,52.66,57.29
438105,2,6,7,42.73,44.3
438106,2,7,2,45.38,-8
